,Tamaño_muestra_casillas,Tamaño_submuestra_votos,Error_maximo_q_025,Error_maximo_mediana,Error_maximo_q_975,Intervalo_M_grande_candidato_nom,Intervalo_M_grande_candidato_cob,Intervalo_M_grande_inter_q_025,Intervalo_M_grande_inter_mediana,Intervalo_M_grande_inter_q_975,Cobertura_m_candidato_nom,Cobertura_m_candidato,Cobertura_m_inter_q_025,Cobertura_m_inter_mediana,Cobertura_m_inter_q_975,Cob_JOAQUIN_DIAZ_MENA,Cob_RENAN_BARRERA_CONCHA,Cob_VIDA_ARAVARI_GOMEZ_HERRERA,Cob_VOTOS_NULOS_CAND_NO_REGIS,Cob_YAMIL_JASMIN_LOPEZ_MANRIQUE
0,100.0,500.0,0.005276728152299246,0.021191437892552817,0.058631767286902836,JOAQUIN_DIAZ_MENA,0.912,0.07709002923127954,0.0818544282695099,0.08721656132508761,YAMIL_JASMIN_LOPEZ_MANRIQUE,0.9,0.0,0.010582481551040857,0.01873354115378075,0.912,0.91,0.91,0.926,0.9
1,100.0,1000.0,0.003711900670057624,0.015850623395355423,0.043178970542430466,JOAQUIN_DIAZ_MENA,0.887,0.055396451861341185,0.05910734933708525,0.06271307824067669,RENAN_BARRERA_CONCHA,0.874,0.05456221966664771,0.05817803033202512,0.06192962170949628,0.887,0.874,0.909,0.941,0.893
2,100.0,1500.0,0.0039441059044560975,0.013649817084363025,0.03825269484409585,JOAQUIN_DIAZ_MENA,0.882,0.04577870470659717,0.04875148952059116,0.05153829157386773,RENAN_BARRERA_CONCHA,0.858,0.04521126626779839,0.047946638379840645,0.05090709915788471,0.882,0.858,0.887,0.927,0.9
3,100.0,2000.0,0.003230634097712026,0.012280983904641662,0.037509741853613755,JOAQUIN_DIAZ_MENA,0.851,0.0398332970694465,0.04234575705786625,0.04488130239028219,RENAN_BARRERA_CONCHA,0.844,0.03932710477095403,0.041746373253575275,0.044352449504009926,0.851,0.844,0.87,0.902,0.88
4,100.0,2500.0,0.003194940227702886,0.012065692700034714,0.032957752738550936,JOAQUIN_DIAZ_MENA,0.83,0.035608845571627835,0.037878725460230356,0.04015800900263795,RENAN_BARRERA_CONCHA,0.795,0.035167760222614725,0.03732691217982059,0.039557894281790164,0.83,0.795,0.85,0.897,0.844
5,100.0,3000.0,0.002608579070723953,0.01167665997418918,0.03307980851579204,JOAQUIN_DIAZ_MENA,0.806,0.03259015471897464,0.03461886109456061,0.036863013120256534,RENAN_BARRERA_CONCHA,0.795,0.032138651867277504,0.034163776581676575,0.03637145684777396,0.806,0.795,0.835,0.909,0.845
6,150.0,500.0,0.005269257136990296,0.020858767123677957,0.057108803414798966,JOAQUIN_DIAZ_MENA,0.913,0.07691920771231937,0.08203553327158594,0.08733511277907503,YAMIL_JASMIN_LOPEZ_MANRIQUE,0.896,0.0,0.010711797725952685,0.01850067322994999,0.913,0.908,0.928,0.922,0.896
7,150.0,1000.0,0.003807625650363536,0.015309372637989344,0.040862784831264355,JOAQUIN_DIAZ_MENA,0.91,0.05597578845639899,0.05928104911619839,0.06284879182129056,RENAN_BARRERA_CONCHA,0.9,0.05478290049930275,0.05847906125458546,0.062229452652730215,0.91,0.9,0.918,0.925,0.924
8,150.0,1500.0,0.0033156999684665484,0.013124188740608188,0.03389405557763242,JOAQUIN_DIAZ_MENA,0.902,0.045924208936042495,0.04860082784922312,0.05147179348085186,RENAN_BARRERA_CONCHA,0.894,0.04523899246353935,0.04800958859204449,0.05088266529652281,0.902,0.894,0.901,0.93,0.909
9,150.0,2000.0,0.003206061587788256,0.01247237323556133,0.03347593851122002,JOAQUIN_DIAZ_MENA,0.865,0.03986301545394819,0.04234095682752753,0.044956932546139125,RENAN_BARRERA_CONCHA,0.836,0.03912411881562448,0.04175039845386652,0.04422704666546336,0.865,0.836,0.881,0.928,0.885
10,150.0,2500.0,0.0026454870192483392,0.011501496899674946,0.03189800327624854,JOAQUIN_DIAZ_MENA,0.863,0.03580607412360672,0.0379912810037307,0.040188452823536766,RENAN_BARRERA_CONCHA,0.856,0.03544188916364148,0.037502005286069284,0.039959581626185986,0.863,0.856,0.88,0.925,0.87
11,150.0,3000.0,0.0026261189389561075,0.010557930592643094,0.027674344327225885,JOAQUIN_DIAZ_MENA,0.884,0.03268067974592773,0.03478549945383619,0.03695258861909783,RENAN_BARRERA_CONCHA,0.853,0.03236183775858004,0.034304119880124634,0.03643738635025581,0.884,0.853,0.864,0.905,0.885
12,200.0,500.0,0.005383019574915145,0.020023251676640597,0.058742253521380745,JOAQUIN_DIAZ_MENA,0.912,0.07735803843107097,0.08201471825455933,0.08727340899940854,VOTOS_NULOS_CAND_NO_REGIS,0.908,0.015621387122453381,0.024165885103573655,0.031192920038903324,0.912,0.915,0.926,0.908,0.914
13,200.0,1000.0,0.003361005567908312,0.014531216055935759,0.04052470466610072,JOAQUIN_DIAZ_MENA,0.916,0.055620824074809526,0.05920674350209876,0.06294728991005566,RENAN_BARRERA_CONCHA,0.907,0.05472820370045245,0.058343855358774205,0.062159091194531654,0.916,0.907,0.933,0.925,0.919
14,200.0,1500.0,0.0031852347501159905,0.012938140067725534,0.03577670824808244,JOAQUIN_DIAZ_MENA,0.915,0.04573972145575803,0.04867847809578277,0.0515980433778093,RENAN_BARRERA_CONCHA,0.906,0.04509951314619021,0.04798186228344009,0.05099450340074441,0.915,0.906,0.907,0.935,0.926
15,200.0,2000.0,0.0026962047460546107,0.011518297073747852,0.032673121233911334,JOAQUIN_DIAZ_MENA,0.892,0.03988462928816874,0.04239078616621689,0.04484797601122806,RENAN_BARRERA_CONCHA,0.885,0.03935293563199776,0.04181234557541849,0.04442867889890166,0.892,0.885,0.907,0.939,0.901
16,200.0,2500.0,0.002779473791095098,0.009963351072930756,0.028439732797672087,JOAQUIN_DIAZ_MENA,0.894,0.03585095593961516,0.03800219649080927,0.04043670562745536,RENAN_BARRERA_CONCHA,0.882,0.03524469470301596,0.03740775822143774,0.03969984978419627,0.894,0.882,0.896,0.923,0.899
17,200.0,3000.0,0.0025440790353364853,0.009781865862736328,0.026687673851408224,JOAQUIN_DIAZ_MENA,0.891,0.03258083729826701,0.03468406531276785,0.03709499511308216,VIDA_ARAVARI_GOMEZ_HERRERA,0.874,0.01188902084311495,0.013362891599705749,0.015024418912820574,0.891,0.879,0.874,0.931,0.881
18,250.0,500.0,0.005249816019537807,0.01946688572628935,0.05951174997706373,JOAQUIN_DIAZ_MENA,0.912,0.07713059757918879,0.08198910380272306,0.08715244833348744,YAMIL_JASMIN_LOPEZ_MANRIQUE,0.893,0.0,0.011015393165629144,0.0186915268654388,0.912,0.902,0.924,0.932,0.893
19,250.0,1000.0,0.003680023652525537,0.013786354824469965,0.03954031230437784,JOAQUIN_DIAZ_MENA,0.931,0.05605042193991218,0.05930024294721034,0.06289786686483546,YAMIL_JASMIN_LOPEZ_MANRIQUE,0.917,0.0036107303058727056,0.008505505020164053,0.012185270270841266,0.931,0.931,0.919,0.931,0.917
20,250.0,1500.0,0.0029559407412585795,0.012503965801666461,0.03374676275735955,JOAQUIN_DIAZ_MENA,0.917,0.04589554438260014,0.04871338785373763,0.05183523543305262,VIDA_ARAVARI_GOMEZ_HERRERA,0.913,0.016064743489918987,0.018742721660081146,0.02150957478515277,0.917,0.914,0.913,0.933,0.917
21,250.0,2000.0,0.0024260376014799212,0.010860844183968238,0.029972330604351175,JOAQUIN_DIAZ_MENA,0.915,0.03989517278107942,0.042431361558321085,0.04503814252084323,RENAN_BARRERA_CONCHA,0.91,0.03939052167223057,0.04179030628937544,0.04429803787993876,0.915,0.91,0.913,0.948,0.927
22,250.0,2500.0,0.0024567750746200536,0.010007549232782326,0.02731483108399608,JOAQUIN_DIAZ_MENA,0.899,0.03577011127774699,0.037975770725817815,0.04022931445525397,RENAN_BARRERA_CONCHA,0.886,0.035240225125305995,0.03749186123146184,0.03978753995315148,0.899,0.886,0.911,0.946,0.898
23,250.0,3000.0,0.0023512419423347684,0.009678140484562503,0.027034488130402105,JOAQUIN_DIAZ_MENA,0.886,0.03290160615569395,0.03480975330594083,0.03689253199926551,RENAN_BARRERA_CONCHA,0.862,0.0324035675606828,0.034283193809670015,0.036222695946421656,0.886,0.862,0.906,0.921,0.914
24,300.0,500.0,0.005248855529118263,0.020327459964101513,0.05400025637234251,JOAQUIN_DIAZ_MENA,0.93,0.07669719977184072,0.08209126459124183,0.08683447945441004,YAMIL_JASMIN_LOPEZ_MANRIQUE,0.912,0.0,0.010908282984094343,0.018605950086942945,0.93,0.927,0.923,0.936,0.912
25,300.0,1000.0,0.003555317822784741,0.014202154306178771,0.03997489021797287,JOAQUIN_DIAZ_MENA,0.929,0.055863063885078876,0.05923666838733466,0.06302984212134329,RENAN_BARRERA_CONCHA,0.922,0.054928691735628664,0.05850210137164907,0.06207669056195968,0.929,0.922,0.934,0.933,0.938
26,300.0,1500.0,0.0031885414113926557,0.01167867347862786,0.03374728703240361,JOAQUIN_DIAZ_MENA,0.922,0.04614084217410586,0.0487959969349302,0.05175429496246651,YAMIL_JASMIN_LOPEZ_MANRIQUE,0.908,0.0037022360351001093,0.006933312885495974,0.009494202022807227,0.922,0.921,0.922,0.94,0.908
