,Tamaño_muestra_casillas,Tamaño_submuestra_votos,Error_maximo_q_025,Error_maximo_mediana,Error_maximo_q_975,Intervalo_M_grande_candidato_nom,Intervalo_M_grande_candidato_cob,Intervalo_M_grande_inter_q_025,Intervalo_M_grande_inter_mediana,Intervalo_M_grande_inter_q_975,Cobertura_m_candidato_nom,Cobertura_m_candidato,Cobertura_m_inter_q_025,Cobertura_m_inter_mediana,Cobertura_m_inter_q_975,Cob_JOAQUIN_DIAZ_MENA,Cob_RENAN_BARRERA_CONCHA,Cob_VIDA_ARAVARI_GOMEZ_HERRERA,Cob_VOTOS_NULOS_CAND_NO_REGIS,Cob_YAMIL_JASMIN_LOPEZ_MANRIQUE
20,250,2000,0.0011329144873067683,0.005480274134686963,0.015511192442622968,JOAQUIN_DIAZ_MENA,1.0,0.05676328789594001,0.059994206738285566,0.06331874588313952,JOAQUIN_DIAZ_MENA,1.0,0.05676328789594001,0.059994206738285566,0.06331874588313952,1.0,1.0,1.0,1.0,1.0
21,250,5000,0.0011940370266888057,0.005212448298534039,0.014942425030134106,JOAQUIN_DIAZ_MENA,0.999,0.03565331204630447,0.03780617351116877,0.04009518754528164,RENAN_BARRERA_CONCHA,0.995,0.03508578939542812,0.03718957607788709,0.03942488761957023,0.999,0.995,0.997,1.0,1.0
22,250,10000,0.0011972192837029258,0.005510701849474081,0.015664611163591,JOAQUIN_DIAZ_MENA,0.961,0.024954467382498048,0.02638439719876942,0.028064258561860587,RENAN_BARRERA_CONCHA,0.945,0.024635985103579623,0.026115823960646323,0.027651777247446736,0.961,0.945,0.976,0.999,0.987
23,250,20000,0.0012142038316733474,0.005381069546229633,0.01548092593600656,JOAQUIN_DIAZ_MENA,0.85,0.017259425896846488,0.018276341224013948,0.01938709605098484,RENAN_BARRERA_CONCHA,0.828,0.01698763812323671,0.018032189779164876,0.019154071651857767,0.85,0.828,0.899,0.98,0.935
24,300,500,0.0010059685612104547,0.004676303401723425,0.01439254017325749,JOAQUIN_DIAZ_MENA,1.0,0.11219081427431885,0.11832852650617381,0.1254048695326159,JOAQUIN_DIAZ_MENA,1.0,0.11219081427431885,0.11832852650617381,0.1254048695326159,1.0,1.0,1.0,1.0,1.0
25,300,1000,0.0011388951090660863,0.0050252081137007465,0.01387735899242891,JOAQUIN_DIAZ_MENA,1.0,0.0798235836791442,0.08432408856562004,0.08927118003685879,JOAQUIN_DIAZ_MENA,1.0,0.0798235836791442,0.08432408856562004,0.08927118003685879,1.0,1.0,1.0,1.0,1.0
26,300,2000,0.0010343174230558804,0.005131143752480638,0.013771311631289892,JOAQUIN_DIAZ_MENA,1.0,0.056559662955643124,0.059950582539533975,0.06324758586394912,JOAQUIN_DIAZ_MENA,1.0,0.056559662955643124,0.059950582539533975,0.06324758586394912,1.0,1.0,1.0,1.0,1.0
27,300,5000,0.0010763954792669384,0.005047665079293412,0.014187509929675352,JOAQUIN_DIAZ_MENA,0.999,0.035652285303801906,0.037895850461315606,0.04017444985872728,RENAN_BARRERA_CONCHA,0.996,0.03526477672831643,0.03733885935803474,0.03968326156240271,0.999,0.996,1.0,1.0,1.0
28,300,10000,0.0010933183353888003,0.0050644569754908775,0.014067101614091275,JOAQUIN_DIAZ_MENA,0.976,0.025103287974805946,0.026518494033173523,0.028219874180932688,RENAN_BARRERA_CONCHA,0.964,0.02475864723348215,0.026204972083958722,0.02775643875691533,0.976,0.964,0.989,1.0,0.995
29,300,20000,0.0009919867891160575,0.004994442236585989,0.014801042677484895,JOAQUIN_DIAZ_MENA,0.871,0.01744403349430592,0.018448416984332083,0.019578064728317503,RENAN_BARRERA_CONCHA,0.837,0.01721326983524407,0.01820032432594096,0.01926705401429321,0.871,0.837,0.926,0.992,0.959
