,Tamaño_muestra_casillas,Tamaño_submuestra_votos,Error_maximo_q_025,Error_maximo_mediana,Error_maximo_q_975,Intervalo_M_grande_candidato_nom,Intervalo_M_grande_candidato_cob,Intervalo_M_grande_inter_q_025,Intervalo_M_grande_inter_mediana,Intervalo_M_grande_inter_q_975,Cobertura_m_candidato_nom,Cobertura_m_candidato,Cobertura_m_inter_q_025,Cobertura_m_inter_mediana,Cobertura_m_inter_q_975,Cob_JOAQUIN_DIAZ_MENA,Cob_RENAN_BARRERA_CONCHA,Cob_VIDA_ARAVARI_GOMEZ_HERRERA,Cob_VOTOS_NULOS_CAND_NO_REGIS,Cob_YAMIL_JASMIN_LOPEZ_MANRIQUE
0,100,500,0.0019454862612589207,0.010944036999869542,0.03240931079004168,JOAQUIN_DIAZ_MENA,1.0,0.11496201814710179,0.12291016216367018,0.12961652954729885,JOAQUIN_DIAZ_MENA,1.0,0.11496201814710179,0.12291016216367018,0.12961652954729885,1.0,1.0,1.0,1.0,1.0
1,100,1000,0.002384193185892967,0.0116062540052696,0.03281682941428916,JOAQUIN_DIAZ_MENA,0.998,0.08154729356604988,0.08662418448404752,0.09188907024001668,JOAQUIN_DIAZ_MENA,0.998,0.08154729356604988,0.08662418448404752,0.09188907024001668,0.998,1.0,1.0,1.0,1.0
2,100,1500,0.0023658603749713973,0.0113201963228243,0.032851355001653045,JOAQUIN_DIAZ_MENA,0.988,0.06659887436028505,0.07046187065471846,0.07439158622622169,RENAN_BARRERA_CONCHA,0.985,0.06589661060862045,0.06973208080367141,0.07403515724041958,0.988,0.985,0.996,1.0,1.0
3,100,2000,0.002065469325277325,0.011310621010628324,0.03095293881137885,JOAQUIN_DIAZ_MENA,0.983,0.05751999301308679,0.06076865686338068,0.0642325842060479,RENAN_BARRERA_CONCHA,0.974,0.056592505417627045,0.060114069665637426,0.063480182275149,0.983,0.974,0.994,1.0,0.998
4,100,3000,0.002194224760340279,0.011112651359186237,0.0322259558696223,JOAQUIN_DIAZ_MENA,0.939,0.04646367728256258,0.04934838726617638,0.05222795040153202,RENAN_BARRERA_CONCHA,0.92,0.04600770016911365,0.048769977115089985,0.05174649085054899,0.939,0.92,0.984,0.996,0.991
5,100,4000,0.002074899606713866,0.011158504464157698,0.032484891651561924,JOAQUIN_DIAZ_MENA,0.88,0.04015970666041967,0.042551501304251116,0.045334524623227804,RENAN_BARRERA_CONCHA,0.874,0.03960886517432,0.04200539998539432,0.04458577666740241,0.88,0.874,0.955,0.997,0.993
6,150,500,0.0017237825211467884,0.008695061241135144,0.02648956295483675,JOAQUIN_DIAZ_MENA,1.0,0.11644580690846937,0.12295249186227702,0.13001445845884196,JOAQUIN_DIAZ_MENA,1.0,0.11644580690846937,0.12295249186227702,0.13001445845884196,1.0,1.0,1.0,1.0,1.0
7,150,1000,0.0016254586623363559,0.009090148411390664,0.025758822075363088,JOAQUIN_DIAZ_MENA,1.0,0.08193540161827244,0.08679886757030195,0.09185347359947879,RENAN_BARRERA_CONCHA,0.998,0.08088679846755618,0.08568012040629946,0.0905689323807937,1.0,0.998,1.0,1.0,1.0
8,150,1500,0.0017003026568323772,0.009127768610502823,0.026616699296877253,JOAQUIN_DIAZ_MENA,1.0,0.06676780032033956,0.07047537882362206,0.07483475365694957,RENAN_BARRERA_CONCHA,0.998,0.06587416725267024,0.06977563105816248,0.07419931072439892,1.0,0.998,1.0,1.0,1.0
9,150,2000,0.0017208299246655983,0.008814598176591859,0.02537201642806671,JOAQUIN_DIAZ_MENA,0.998,0.05765857379993714,0.061140475110096126,0.06480184634206576,RENAN_BARRERA_CONCHA,0.995,0.05686216672670298,0.06044895327588992,0.06400432999892508,0.998,0.995,0.999,1.0,1.0
10,150,3000,0.0017520317434789434,0.008986608758298542,0.026795758127260937,JOAQUIN_DIAZ_MENA,0.972,0.04682541055807506,0.04978138715868538,0.05280430971102977,RENAN_BARRERA_CONCHA,0.97,0.04625409040072798,0.04916597057373098,0.05210012486594393,0.972,0.97,0.999,1.0,0.998
11,150,4000,0.0015983566189416488,0.00902802724526866,0.027889024987138283,JOAQUIN_DIAZ_MENA,0.931,0.04049064654178567,0.042976080386836174,0.045487273602268626,RENAN_BARRERA_CONCHA,0.93,0.03994736942513658,0.042403496082323355,0.04493506796547489,0.931,0.93,0.985,1.0,0.998
12,200,500,0.0013229175060121186,0.007635293799083648,0.022651963556457846,JOAQUIN_DIAZ_MENA,1.0,0.11560322435991585,0.12289888997109233,0.13020603547448248,JOAQUIN_DIAZ_MENA,1.0,0.11560322435991585,0.12289888997109233,0.13020603547448248,1.0,1.0,1.0,1.0,1.0
13,200,1000,0.0014080834441749155,0.007783353997310144,0.022429191327365754,JOAQUIN_DIAZ_MENA,1.0,0.08178766820080621,0.08684971038978198,0.09193316205207643,JOAQUIN_DIAZ_MENA,1.0,0.08178766820080621,0.08684971038978198,0.09193316205207643,1.0,1.0,1.0,1.0,1.0
14,200,1500,0.0014396934004647672,0.00799590467602182,0.021953074159743926,JOAQUIN_DIAZ_MENA,1.0,0.06682694138131635,0.07076124531983485,0.07481538374276994,RENAN_BARRERA_CONCHA,0.999,0.06574265543317631,0.06996856094204759,0.0739889443278819,1.0,0.999,1.0,1.0,1.0
