,Tamaño_muestra_casillas,Tamaño_submuestra_votos,Error_maximo_q_025,Error_maximo_mediana,Error_maximo_q_975,Intervalo_M_grande_candidato_nom,Intervalo_M_grande_candidato_cob,Intervalo_M_grande_inter_q_025,Intervalo_M_grande_inter_mediana,Intervalo_M_grande_inter_q_975,Cobertura_m_candidato_nom,Cobertura_m_candidato,Cobertura_m_inter_q_025,Cobertura_m_inter_mediana,Cobertura_m_inter_q_975,Cob_JOAQUIN_DIAZ_MENA,Cob_RENAN_BARRERA_CONCHA,Cob_VIDA_ARAVARI_GOMEZ_HERRERA,Cob_VOTOS_NULOS_CAND_NO_REGIS,Cob_YAMIL_JASMIN_LOPEZ_MANRIQUE
0,100,500,0.0018729245908094773,0.008922409299575995,0.0250223740295458,JOAQUIN_DIAZ_MENA,1.0,0.11090039521203048,0.11761623639367827,0.12457469261903342,JOAQUIN_DIAZ_MENA,1.0,0.11090039521203048,0.11761623639367827,0.12457469261903342,1.0,1.0,1.0,1.0,1.0
1,100,1000,0.002042591387074424,0.008720072615879815,0.024598104208734862,JOAQUIN_DIAZ_MENA,1.0,0.07876543628092002,0.08385252553644662,0.08934361391952778,JOAQUIN_DIAZ_MENA,1.0,0.07876543628092002,0.08385252553644662,0.08934361391952778,1.0,1.0,1.0,1.0,1.0
2,100,2000,0.0017394056073653217,0.00859010010753955,0.023603796194334,JOAQUIN_DIAZ_MENA,0.998,0.05600425579078306,0.05930641958152136,0.06305370598677544,RENAN_BARRERA_CONCHA,0.995,0.055086753136436725,0.058552907639984636,0.06250973600938492,0.998,0.995,1.0,1.0,0.998
3,100,5000,0.0018817678418844895,0.008556585787936472,0.027120606095967312,JOAQUIN_DIAZ_MENA,0.914,0.03502584310453992,0.03706368900189652,0.03927637185291296,RENAN_BARRERA_CONCHA,0.908,0.034304463751157525,0.036486122077362126,0.03876564135728717,0.914,0.908,0.957,0.988,0.98
4,100,10000,0.001719001094822322,0.00846458102848563,0.0257155176440481,JOAQUIN_DIAZ_MENA,0.775,0.02396519006417714,0.025362187065595343,0.027067884132025287,RENAN_BARRERA_CONCHA,0.753,0.02363564352256528,0.02505123027121592,0.026659552276204392,0.775,0.753,0.837,0.965,0.893
5,100,20000,0.0019039866956419389,0.009242748002130291,0.02438177147917677,JOAQUIN_DIAZ_MENA,0.573,0.015894422475867444,0.016790567450156613,0.01780867470796367,RENAN_BARRERA_CONCHA,0.522,0.015538389367172273,0.01654576123703766,0.017563822045345557,0.573,0.522,0.627,0.912,0.641
6,150,500,0.0016367710955234012,0.007385011754890036,0.020895638188470584,JOAQUIN_DIAZ_MENA,1.0,0.11130944657546277,0.11812150976740207,0.1250179316641969,JOAQUIN_DIAZ_MENA,1.0,0.11130944657546277,0.11812150976740207,0.1250179316641969,1.0,1.0,1.0,1.0,1.0
7,150,1000,0.0013978013599231151,0.007092361211389009,0.019644158058838096,JOAQUIN_DIAZ_MENA,1.0,0.07927405490707055,0.08426863482768882,0.08946124819510355,JOAQUIN_DIAZ_MENA,1.0,0.07927405490707055,0.08426863482768882,0.08946124819510355,1.0,1.0,1.0,1.0,1.0
8,150,2000,0.0015253466800784414,0.007025243201407516,0.01991998726611573,JOAQUIN_DIAZ_MENA,0.999,0.05621433751791325,0.05966760949482364,0.06331047167234953,JOAQUIN_DIAZ_MENA,0.999,0.05621433751791325,0.05966760949482364,0.06331047167234953,0.999,1.0,1.0,1.0,1.0
9,150,5000,0.001603279579414888,0.0076529643455832685,0.0192123536974554,JOAQUIN_DIAZ_MENA,0.98,0.035049561038823895,0.03741461716526648,0.03966422701261323,RENAN_BARRERA_CONCHA,0.975,0.03468674699588256,0.03696288944583198,0.039107077198999966,0.98,0.975,0.99,1.0,0.992
10,150,10000,0.0013369173105342886,0.006856311414500854,0.020847224363852838,JOAQUIN_DIAZ_MENA,0.887,0.024493142490136986,0.025973343247739034,0.027445904849909282,RENAN_BARRERA_CONCHA,0.866,0.02413000542743835,0.02563172921458054,0.02717598075133066,0.887,0.866,0.921,0.987,0.96
