,Tamaño_muestra_casillas,Tamaño_submuestra_votos,Error_maximo_q_025,Error_maximo_mediana,Error_maximo_q_975,Intervalo_M_grande_candidato_nom,Intervalo_M_grande_candidato_cob,Intervalo_M_grande_inter_q_025,Intervalo_M_grande_inter_mediana,Intervalo_M_grande_inter_q_975,Cobertura_m_candidato_nom,Cobertura_m_candidato,Cobertura_m_inter_q_025,Cobertura_m_inter_mediana,Cobertura_m_inter_q_975,Cob_JOAQUIN_DIAZ_MENA,Cob_RENAN_BARRERA_CONCHA,Cob_VIDA_ARAVARI_GOMEZ_HERRERA,Cob_VOTOS_NULOS_CAND_NO_REGIS,Cob_YAMIL_JASMIN_LOPEZ_MANRIQUE
0,100,500,0.0019207811434581086,0.011148656321823491,0.03313900582748794,JOAQUIN_DIAZ_MENA,1.0,0.1159713024746718,0.12295704586910555,0.13064327295239953,JOAQUIN_DIAZ_MENA,1.0,0.1159713024746718,0.12295704586910555,0.13064327295239953,1.0,1.0,1.0,1.0,1.0
1,100,1000,0.0021100066710046197,0.011068761400402305,0.03205981185387463,JOAQUIN_DIAZ_MENA,0.999,0.08146156233614804,0.0865433713763849,0.09176559665284598,JOAQUIN_DIAZ_MENA,0.999,0.08146156233614804,0.0865433713763849,0.09176559665284598,0.999,1.0,1.0,1.0,1.0
2,100,1500,0.0022579956462053683,0.011310986972258158,0.030479280827959088,JOAQUIN_DIAZ_MENA,0.996,0.06669272946655756,0.07056597689190264,0.07505780973195367,RENAN_BARRERA_CONCHA,0.99,0.06526835921185327,0.06959984024051721,0.07410932395973771,0.996,0.99,0.998,1.0,0.999
3,100,2000,0.0022747840334059895,0.011198781167253369,0.0332579312131626,JOAQUIN_DIAZ_MENA,0.974,0.05741225434005059,0.06083903883378042,0.06471154520733852,RENAN_BARRERA_CONCHA,0.964,0.05658864015304748,0.060274844568875025,0.06381732391378729,0.974,0.964,0.994,1.0,0.999
4,100,3000,0.0020423403861634048,0.011021416140220675,0.031410998480356965,JOAQUIN_DIAZ_MENA,0.944,0.04669915071875357,0.04935409003148422,0.05250932135451753,RENAN_BARRERA_CONCHA,0.928,0.04595871126119735,0.048789157278985,0.05182509670084768,0.944,0.928,0.98,0.998,0.993
5,100,4000,0.002071854289013477,0.011605254585392633,0.030825546234656664,JOAQUIN_DIAZ_MENA,0.879,0.04011203267069127,0.04248129369897771,0.045287558350776635,RENAN_BARRERA_CONCHA,0.859,0.03972341126702318,0.04199688686452116,0.04479989088845797,0.879,0.859,0.962,0.994,0.985
6,150,500,0.0016023377645323523,0.009104432812808622,0.02642088114698608,JOAQUIN_DIAZ_MENA,1.0,0.11556919546699904,0.12288694083155344,0.12980709165533633,JOAQUIN_DIAZ_MENA,1.0,0.11556919546699904,0.12288694083155344,0.12980709165533633,1.0,1.0,1.0,1.0,1.0
7,150,1000,0.0016331076911844922,0.008960659945335184,0.027839557764911066,JOAQUIN_DIAZ_MENA,0.999,0.08169682499567166,0.08674273225639959,0.09177373027315021,RENAN_BARRERA_CONCHA,0.998,0.08077334523392408,0.08558336827473709,0.09078594721700954,0.999,0.998,1.0,1.0,1.0
8,150,1500,0.0017063946461288546,0.009221874494854287,0.02632566646453967,JOAQUIN_DIAZ_MENA,0.998,0.06680488316715993,0.07085116644115441,0.07521811641354315,JOAQUIN_DIAZ_MENA,0.998,0.06680488316715993,0.07085116644115441,0.07521811641354315,0.998,0.998,1.0,1.0,1.0
9,150,2000,0.0017492050386187536,0.00891335366088794,0.0273660852444431,JOAQUIN_DIAZ_MENA,0.994,0.05756158678829289,0.061108320129448696,0.06481239645788528,RENAN_BARRERA_CONCHA,0.989,0.057021128232626866,0.06038938194332191,0.06420695509667207,0.994,0.989,0.999,1.0,1.0
