,Tamaño_muestra_casillas,Tamaño_submuestra_votos,Error_maximo_q_025,Error_maximo_mediana,Error_maximo_q_975,Intervalo_M_grande_candidato_nom,Intervalo_M_grande_candidato_cob,Intervalo_M_grande_inter_q_025,Intervalo_M_grande_inter_mediana,Intervalo_M_grande_inter_q_975,Cobertura_m_candidato_nom,Cobertura_m_candidato,Cobertura_m_inter_q_025,Cobertura_m_inter_mediana,Cobertura_m_inter_q_975,Cob_JOAQUIN_DIAZ_MENA,Cob_RENAN_BARRERA_CONCHA,Cob_VIDA_ARAVARI_GOMEZ_HERRERA,Cob_VOTOS_NULOS_CAND_NO_REGIS,Cob_YAMIL_JASMIN_LOPEZ_MANRIQUE
0,100,500,0.002277309989193444,0.011495233472853139,0.0339340645454573,JOAQUIN_DIAZ_MENA,1.0,0.1157618776498371,0.12274375629252968,0.13000343807002004,JOAQUIN_DIAZ_MENA,1.0,0.1157618776498371,0.12274375629252968,0.13000343807002004,1.0,1.0,1.0,1.0,1.0
1,100,1000,0.0021122731304571525,0.011091387429464111,0.03167731848180105,JOAQUIN_DIAZ_MENA,1.0,0.08170095642348818,0.08652435532084415,0.09143798150416799,RENAN_BARRERA_CONCHA,0.998,0.08059579999540499,0.08557195248734925,0.09085665278857019,1.0,0.998,1.0,1.0,1.0
2,100,2000,0.002171283335534854,0.010641407655818558,0.03281789628269899,JOAQUIN_DIAZ_MENA,0.975,0.057601915390655845,0.06089833323350072,0.064384669059093,RENAN_BARRERA_CONCHA,0.962,0.05670433654274572,0.06026299799705759,0.06409175410906807,0.975,0.962,0.998,1.0,1.0
3,100,5000,0.002278713772055157,0.01101104695386168,0.03287737581715708,JOAQUIN_DIAZ_MENA,0.818,0.035711177399489785,0.03781725221895013,0.04015029966185479,RENAN_BARRERA_CONCHA,0.813,0.035281208895985655,0.03737480583930344,0.03971332834717453,0.818,0.813,0.924,0.989,0.967
4,100,10000,0.0022658346509867137,0.010950920524785579,0.03193517939504723,JOAQUIN_DIAZ_MENA,0.661,0.024549781038428416,0.025989799024704108,0.02760716634515109,RENAN_BARRERA_CONCHA,0.634,0.024195292121075837,0.025609426630026716,0.027248188038634373,0.661,0.634,0.799,0.962,0.913
5,100,20000,0.0019224190474002602,0.011404781050736529,0.031652015189049164,JOAQUIN_DIAZ_MENA,0.469,0.01617593430988745,0.017168031364388603,0.018133375680126497,RENAN_BARRERA_CONCHA,0.43,0.01588699796177425,0.016944074744790982,0.018067701055298768,0.469,0.43,0.603,0.923,0.684
6,150,500,0.002017154594992489,0.009064310781837254,0.027091161411233314,JOAQUIN_DIAZ_MENA,1.0,0.11560840659403775,0.12272775572799702,0.13023021273776228,JOAQUIN_DIAZ_MENA,1.0,0.11560840659403775,0.12272775572799702,0.13023021273776228,1.0,1.0,1.0,1.0,1.0
7,150,1000,0.0017305729350859862,0.009114265775120312,0.02550852218786078,JOAQUIN_DIAZ_MENA,1.0,0.08172752402751446,0.08658900375561968,0.09151035944242543,JOAQUIN_DIAZ_MENA,1.0,0.08172752402751446,0.08658900375561968,0.09151035944242543,1.0,1.0,1.0,1.0,1.0
8,150,2000,0.0016507710015614971,0.008305341644874231,0.025597058152615832,JOAQUIN_DIAZ_MENA,0.996,0.057496209609857,0.06115563461931375,0.0647291601878057,RENAN_BARRERA_CONCHA,0.992,0.056853002813637754,0.060382684271116815,0.06403563212896941,0.996,0.992,1.0,1.0,1.0
9,150,5000,0.0017090982081829438,0.009038140422595764,0.026426249931279667,JOAQUIN_DIAZ_MENA,0.913,0.036109171441536095,0.03825112393709071,0.04069145516518734,RENAN_BARRERA_CONCHA,0.895,0.035561569044077056,0.037694663278376145,0.04018884512438184,0.913,0.895,0.979,0.999,0.991
10,150,10000,0.0019672646091309838,0.00915435334333825,0.027118195800959213,JOAQUIN_DIAZ_MENA,0.758,0.024980933686275766,0.026532136108186805,0.028041238070348383,RENAN_BARRERA_CONCHA,0.719,0.024687042804382022,0.0261571998027417,0.027649709897456833,0.758,0.719,0.886,0.979,0.963
11,150,20000,0.00155018966823034,0.008663074471550708,0.026972392215684496,JOAQUIN_DIAZ_MENA,0.596,0.016888352778805633,0.018007978948180292,0.019088703232196056,RENAN_BARRERA_CONCHA,0.569,0.016742348140283095,0.017780176039031564,0.018858806403015654,0.596,0.569,0.716,0.954,0.808
12,200,500,0.001683522208373281,0.008062148654270518,0.023935998008545022,JOAQUIN_DIAZ_MENA,1.0,0.11572415939598275,0.12285311399704762,0.13008135825510148,JOAQUIN_DIAZ_MENA,1.0,0.11572415939598275,0.12285311399704762,0.13008135825510148,1.0,1.0,1.0,1.0,1.0
13,200,1000,0.00159926450738343,0.0076712380416294745,0.022830040936828947,JOAQUIN_DIAZ_MENA,1.0,0.08175952054103242,0.08671057727575207,0.09224198064013746,JOAQUIN_DIAZ_MENA,1.0,0.08175952054103242,0.08671057727575207,0.09224198064013746,1.0,1.0,1.0,1.0,1.0
14,200,2000,0.0012343352421866419,0.0076887664549395995,0.02120107997656587,JOAQUIN_DIAZ_MENA,1.0,0.057824684276040116,0.061199102819627704,0.06494324312570621,JOAQUIN_DIAZ_MENA,1.0,0.057824684276040116,0.061199102819627704,0.06494324312570621,1.0,1.0,1.0,1.0,1.0
15,200,5000,0.0013464187864679201,0.007439354578254231,0.02343331377025029,JOAQUIN_DIAZ_MENA,0.948,0.036252308286569335,0.03843433040099056,0.040880224902294066,RENAN_BARRERA_CONCHA,0.938,0.03570688442751211,0.03794548238419898,0.04043930524317989,0.948,0.938,0.991,0.999,0.998
16,200,10000,0.0015181027720360843,0.007878592639576243,0.022261316850564348,JOAQUIN_DIAZ_MENA,0.832,0.02526509960966822,0.02681095620194196,0.028342908201068866,RENAN_BARRERA_CONCHA,0.825,0.025021987442428752,0.026463436248417377,0.02795518785483307,0.832,0.825,0.941,0.993,0.984
17,200,20000,0.001631054244375404,0.00785056334295281,0.022718566398649755,JOAQUIN_DIAZ_MENA,0.663,0.017331503798698147,0.018388853924692333,0.019496677626369665,RENAN_BARRERA_CONCHA,0.646,0.017160836751573642,0.018158004754218998,0.019260440060654412,0.663,0.646,0.789,0.967,0.891
18,250,500,0.0011914424673034258,0.006696616988332571,0.020116907119593984,JOAQUIN_DIAZ_MENA,1.0,0.11590162924722673,0.122795901722071,0.13033006395302568,JOAQUIN_DIAZ_MENA,1.0,0.11590162924722673,0.122795901722071,0.13033006395302568,1.0,1.0,1.0,1.0,1.0
19,250,1000,0.001291918750773991,0.00719208759775769,0.01971760019020134,JOAQUIN_DIAZ_MENA,1.0,0.08202832797382802,0.08693924175376028,0.09252238745654204,JOAQUIN_DIAZ_MENA,1.0,0.08202832797382802,0.08693924175376028,0.09252238745654204,1.0,1.0,1.0,1.0,1.0
20,250,2000,0.0012939960138083847,0.007065611340543815,0.020703492000128696,JOAQUIN_DIAZ_MENA,1.0,0.05776921154961763,0.06143048534225207,0.06497085333062001,JOAQUIN_DIAZ_MENA,1.0,0.05776921154961763,0.06143048534225207,0.06497085333062001,1.0,1.0,1.0,1.0,1.0
21,250,5000,0.0012608248332043926,0.006482178653277715,0.020387049184094484,JOAQUIN_DIAZ_MENA,0.97,0.03630820769471242,0.038562786215226436,0.04089143145153023,RENAN_BARRERA_CONCHA,0.967,0.03591719082191206,0.03811139593027693,0.04023785403300382,0.97,0.967,0.996,1.0,0.999
22,250,10000,0.0013322626562413703,0.006671888320982616,0.019855043808725804,JOAQUIN_DIAZ_MENA,0.909,0.025473007457904116,0.026954602295711755,0.028620356964389308,RENAN_BARRERA_CONCHA,0.894,0.025007861303003896,0.026627359980700843,0.02831200454662193,0.909,0.894,0.979,1.0,0.989
23,250,20000,0.0012863455490123544,0.00695758086234044,0.021265078911502637,JOAQUIN_DIAZ_MENA,0.711,0.017613959918175527,0.018659950669028813,0.019790099260938058,RENAN_BARRERA_CONCHA,0.703,0.01741430928434806,0.01842867071412571,0.019587903409104882,0.711,0.703,0.851,0.986,0.928
24,300,500,0.0012334283589082583,0.006379553083719125,0.01842824622735443,JOAQUIN_DIAZ_MENA,1.0,0.11608472442514887,0.12320780343429555,0.13036322563585834,JOAQUIN_DIAZ_MENA,1.0,0.11608472442514887,0.12320780343429555,0.13036322563585834,1.0,1.0,1.0,1.0,1.0
25,300,1000,0.0011605052116711388,0.006215397138114365,0.01850329197255831,JOAQUIN_DIAZ_MENA,1.0,0.08173384937889087,0.08694104694565627,0.09209067530177473,JOAQUIN_DIAZ_MENA,1.0,0.08173384937889087,0.08694104694565627,0.09209067530177473,1.0,1.0,1.0,1.0,1.0
26,300,2000,0.001349078203374754,0.00636752147973188,0.01747712546986178,JOAQUIN_DIAZ_MENA,1.0,0.058098846256729564,0.06125584328308609,0.0648431893391931,JOAQUIN_DIAZ_MENA,1.0,0.058098846256729564,0.06125584328308609,0.0648431893391931,1.0,1.0,1.0,1.0,1.0
27,300,5000,0.0011234913519000231,0.0059790757745710466,0.018905322608305374,JOAQUIN_DIAZ_MENA,0.983,0.03626673494941774,0.03853701094684775,0.040929845627373944,RENAN_BARRERA_CONCHA,0.976,0.035963616562471545,0.03817178780461586,0.0404913542590631,0.983,0.976,0.999,1.0,1.0
28,300,10000,0.0011322362553091026,0.006335379217482506,0.01882632761607214,JOAQUIN_DIAZ_MENA,0.899,0.02550378341553792,0.02703020496312894,0.028608328334866494,JOAQUIN_DIAZ_MENA,0.899,0.02550378341553792,0.02703020496312894,0.028608328334866494,0.899,0.903,0.986,1.0,0.998
29,300,20000,0.0013168029313034917,0.006109013487245407,0.018168534459061598,JOAQUIN_DIAZ_MENA,0.785,0.017762167711352996,0.018786888480988445,0.019920535657873467,RENAN_BARRERA_CONCHA,0.763,0.017554251144860915,0.018521884259300986,0.01966075828726672,0.785,0.763,0.889,0.994,0.959
30,350,500,0.0011951203201426104,0.00585362150213245,0.016478717649114814,JOAQUIN_DIAZ_MENA,1.0,0.11677137583110617,0.12280052752630446,0.1302338236343929,JOAQUIN_DIAZ_MENA,1.0,0.11677137583110617,0.12280052752630446,0.1302338236343929,1.0,1.0,1.0,1.0,1.0
31,350,1000,0.0011624776710070631,0.005849560640908469,0.01664341367531309,JOAQUIN_DIAZ_MENA,1.0,0.0821101149620048,0.08697863801553607,0.09204136792108357,JOAQUIN_DIAZ_MENA,1.0,0.0821101149620048,0.08697863801553607,0.09204136792108357,1.0,1.0,1.0,1.0,1.0
32,350,2000,0.0010087069533534457,0.005714248789905979,0.01639867550198604,JOAQUIN_DIAZ_MENA,1.0,0.05801456328305317,0.061369888332470424,0.06514032956649961,JOAQUIN_DIAZ_MENA,1.0,0.05801456328305317,0.061369888332470424,0.06514032956649961,1.0,1.0,1.0,1.0,1.0
33,350,5000,0.0011520588213572783,0.005825533126502053,0.016402017466052556,JOAQUIN_DIAZ_MENA,0.994,0.036527029261340105,0.038672297771326525,0.041094560156789105,RENAN_BARRERA_CONCHA,0.99,0.03610061985776733,0.038207696763865345,0.040604649025565626,0.994,0.99,1.0,1.0,1.0
34,350,10000,0.0010980745987345818,0.005618759882400126,0.016160445435203535,JOAQUIN_DIAZ_MENA,0.957,0.025581886171163297,0.027138598531066094,0.028783038601567102,RENAN_BARRERA_CONCHA,0.949,0.025332131718288242,0.02679563258437015,0.028596040721846967,0.957,0.949,0.994,1.0,0.998
35,350,20000,0.0011652532356013433,0.0055544913584644195,0.01646045766127561,JOAQUIN_DIAZ_MENA,0.824,0.017876828167065567,0.018930862791466663,0.019995671129319777,RENAN_BARRERA_CONCHA,0.797,0.017554034214130262,0.01867946930640424,0.01985511386247885,0.824,0.797,0.932,0.998,0.974
36,400,500,0.0009772830549096875,0.005293361735019035,0.014788878623000278,JOAQUIN_DIAZ_MENA,1.0,0.1161127054123756,0.12280910218781052,0.13047685169610088,JOAQUIN_DIAZ_MENA,1.0,0.1161127054123756,0.12280910218781052,0.13047685169610088,1.0,1.0,1.0,1.0,1.0
37,400,1000,0.0008841766109491731,0.005456584314359164,0.01602504032962808,JOAQUIN_DIAZ_MENA,1.0,0.08219472410103495,0.08703884526797667,0.0923782608329976,JOAQUIN_DIAZ_MENA,1.0,0.08219472410103495,0.08703884526797667,0.0923782608329976,1.0,1.0,1.0,1.0,1.0
38,400,2000,0.0010246206019990628,0.005302018450702439,0.014836660760133211,JOAQUIN_DIAZ_MENA,1.0,0.05804683672941904,0.0616162765127303,0.06512674549748221,JOAQUIN_DIAZ_MENA,1.0,0.05804683672941904,0.0616162765127303,0.06512674549748221,1.0,1.0,1.0,1.0,1.0
