,Tamaño_muestra_casillas,Tamaño_submuestra_votos,Error_maximo_q_025,Error_maximo_mediana,Error_maximo_q_975,Intervalo_M_grande_candidato_nom,Intervalo_M_grande_candidato_cob,Intervalo_M_grande_inter_q_025,Intervalo_M_grande_inter_mediana,Intervalo_M_grande_inter_q_975,Cobertura_m_candidato_nom,Cobertura_m_candidato,Cobertura_m_inter_q_025,Cobertura_m_inter_mediana,Cobertura_m_inter_q_975,Cob_JOAQUIN_DIAZ_MENA,Cob_RENAN_BARRERA_CONCHA,Cob_VIDA_ARAVARI_GOMEZ_HERRERA,Cob_VOTOS_NULOS_CAND_NO_REGIS,Cob_YAMIL_JASMIN_LOPEZ_MANRIQUE
0,100,500,0.0018129392299844921,0.00867690577958552,0.023847861469227998,JOAQUIN_DIAZ_MENA,1.0,0.11086445566273095,0.11788124972041347,0.12513972852195573,JOAQUIN_DIAZ_MENA,1.0,0.11086445566273095,0.11788124972041347,0.12513972852195573,1.0,1.0,1.0,1.0,1.0
1,100,1000,0.001866549920027618,0.008874022210164534,0.02485874286788276,JOAQUIN_DIAZ_MENA,1.0,0.0790309253798093,0.08400104204961248,0.08907188041280026,JOAQUIN_DIAZ_MENA,1.0,0.0790309253798093,0.08400104204961248,0.08907188041280026,1.0,1.0,1.0,1.0,1.0
2,100,1500,0.0018470415493654362,0.008884305546175586,0.025777468280356524,JOAQUIN_DIAZ_MENA,0.999,0.06477546965680867,0.06863426106065329,0.07276530647154926,RENAN_BARRERA_CONCHA,0.997,0.06374955708829369,0.0676779761295088,0.07193794326696772,0.999,0.997,1.0,1.0,1.0
3,100,2000,0.0019424945450890547,0.008965300294423384,0.02532429437131113,JOAQUIN_DIAZ_MENA,0.993,0.05599342490273362,0.059509440735934505,0.06293843086556757,RENAN_BARRERA_CONCHA,0.989,0.0550708150966354,0.05852075556922581,0.061804397546570265,0.993,0.989,1.0,1.0,0.998
4,100,3000,0.001909650358749872,0.00859498256361585,0.025105586243021984,JOAQUIN_DIAZ_MENA,0.979,0.0453278559422846,0.04824786575183271,0.051125767505032234,RENAN_BARRERA_CONCHA,0.975,0.044678111955972294,0.04755074377348198,0.050515626954726715,0.979,0.975,0.991,1.0,0.996
5,100,4000,0.0019344685524236114,0.008920342633416456,0.024582348353419593,JOAQUIN_DIAZ_MENA,0.961,0.03932007857489015,0.041638640717163944,0.044053257342684685,RENAN_BARRERA_CONCHA,0.943,0.038551521852515924,0.041011879659126615,0.04349564664176849,0.961,0.943,0.978,0.996,0.991
6,150,500,0.0014745207858104135,0.006932181993254072,0.02025643615339982,JOAQUIN_DIAZ_MENA,1.0,0.11130542129072121,0.11820505887043148,0.1253530563728488,JOAQUIN_DIAZ_MENA,1.0,0.11130542129072121,0.11820505887043148,0.1253530563728488,1.0,1.0,1.0,1.0,1.0
7,150,1000,0.0014834973921807114,0.0070645809924027025,0.020695777405098086,JOAQUIN_DIAZ_MENA,1.0,0.07953495568800874,0.08432925888771467,0.08942378062857333,JOAQUIN_DIAZ_MENA,1.0,0.07953495568800874,0.08432925888771467,0.08942378062857333,1.0,1.0,1.0,1.0,1.0
8,150,1500,0.0016268936023261377,0.00710597318854872,0.020088227073224676,JOAQUIN_DIAZ_MENA,0.998,0.06510378529584192,0.06902124798786588,0.07319747869630203,JOAQUIN_DIAZ_MENA,0.998,0.06510378529584192,0.06902124798786588,0.07319747869630203,0.998,0.999,1.0,1.0,1.0
9,150,2000,0.0015406775546659916,0.007178005819237276,0.020212181260113354,JOAQUIN_DIAZ_MENA,1.0,0.05637254983889413,0.0597610123678711,0.06304497174112289,RENAN_BARRERA_CONCHA,0.998,0.055290927801253054,0.05879690661437842,0.06247257600346692,1.0,0.998,1.0,1.0,1.0
