,Tamaño_muestra_casillas,Tamaño_submuestra_votos,Error_maximo_q_025,Error_maximo_mediana,Error_maximo_q_975,Intervalo_M_grande_candidato_nom,Intervalo_M_grande_candidato_cob,Intervalo_M_grande_inter_q_025,Intervalo_M_grande_inter_mediana,Intervalo_M_grande_inter_q_975,Cobertura_m_candidato_nom,Cobertura_m_candidato,Cobertura_m_inter_q_025,Cobertura_m_inter_mediana,Cobertura_m_inter_q_975,Cob_JOAQUIN_DIAZ_MENA,Cob_RENAN_BARRERA_CONCHA,Cob_VIDA_ARAVARI_GOMEZ_HERRERA,Cob_VOTOS_NULOS_CAND_NO_REGIS,Cob_YAMIL_JASMIN_LOPEZ_MANRIQUE
24,300,500,0.005155588891940425,0.019364490935120326,0.054014462447820696,JOAQUIN_DIAZ_MENA,0.934,0.07703186628596886,0.08202432653923289,0.08721704098094984,YAMIL_JASMIN_LOPEZ_MANRIQUE,0.884,0.0,0.010682548647541302,0.0198923088743734,0.934,0.931,0.925,0.929,0.884
25,300,1000,0.0040571314622730465,0.014038750647643067,0.04050178731214723,JOAQUIN_DIAZ_MENA,0.923,0.055743443550268966,0.059393846820774865,0.06333231838704396,RENAN_BARRERA_CONCHA,0.918,0.054878311009823225,0.058443614198138316,0.0620299647474102,0.923,0.918,0.922,0.921,0.921
26,300,1500,0.0031485227276066676,0.011441901630753731,0.03199381602660412,JOAQUIN_DIAZ_MENA,0.928,0.045955199687293335,0.04871801993603048,0.051638097311842816,VIDA_ARAVARI_GOMEZ_HERRERA,0.919,0.01575629429697299,0.018546357158618583,0.021196327813390016,0.928,0.924,0.919,0.929,0.921
27,300,2000,0.002547772569426712,0.010830247468040205,0.028358698498787614,JOAQUIN_DIAZ_MENA,0.915,0.03984361089967152,0.04239210899176135,0.04487464870005492,RENAN_BARRERA_CONCHA,0.909,0.03935913977713315,0.041840992974321145,0.04439623717484809,0.915,0.909,0.938,0.936,0.911
28,300,3000,0.0022973983095416132,0.009274041565428603,0.024727899262845136,JOAQUIN_DIAZ_MENA,0.888,0.03270026045397787,0.034728961571320105,0.03682402690987181,JOAQUIN_DIAZ_MENA,0.888,0.03270026045397787,0.034728961571320105,0.03682402690987181,0.888,0.905,0.895,0.924,0.917
29,300,4000,0.002207277183218957,0.008129015364729823,0.02316825625387206,JOAQUIN_DIAZ_MENA,0.887,0.02842388290172517,0.03015174846747165,0.03190904281947475,RENAN_BARRERA_CONCHA,0.874,0.027928618443227266,0.02973523292332611,0.03149163738313205,0.887,0.874,0.888,0.928,0.894
30,350,500,0.00510049499545106,0.019315157018505003,0.05141945332483566,JOAQUIN_DIAZ_MENA,0.939,0.0774063786658034,0.08214775215162673,0.0878007892382548,YAMIL_JASMIN_LOPEZ_MANRIQUE,0.909,0.0,0.01165633064412715,0.018934132575525963,0.939,0.935,0.937,0.94,0.909
31,350,1000,0.003818643177239101,0.01449565394289326,0.04019720472186146,JOAQUIN_DIAZ_MENA,0.925,0.055391435559552324,0.059167537502621326,0.06263499315803979,YAMIL_JASMIN_LOPEZ_MANRIQUE,0.919,0.0035629390463147734,0.00835724465459034,0.012008237903594957,0.925,0.926,0.938,0.932,0.919
32,350,1500,0.003300858813117097,0.012215640906246883,0.033555148442385524,JOAQUIN_DIAZ_MENA,0.919,0.046014317419379995,0.048788185906469494,0.05175075732203624,RENAN_BARRERA_CONCHA,0.912,0.04535381950712579,0.04821534492654714,0.05123563345371836,0.919,0.912,0.939,0.93,0.923
33,350,2000,0.0027955797329635114,0.01050119707126368,0.02772366403493873,JOAQUIN_DIAZ_MENA,0.924,0.04000760550673917,0.04242843947636746,0.04489555255237352,YAMIL_JASMIN_LOPEZ_MANRIQUE,0.914,0.003974078224373114,0.0061068266712111805,0.008145774152959067,0.924,0.925,0.943,0.936,0.914
34,350,3000,0.002412376902475851,0.009176089323166048,0.024379330539397406,JOAQUIN_DIAZ_MENA,0.903,0.032801297940986816,0.03485415669787373,0.03680176571022437,RENAN_BARRERA_CONCHA,0.902,0.032287319201315744,0.03432799977411985,0.036470329626688544,0.903,0.902,0.929,0.936,0.921
35,350,4000,0.002031432284444017,0.008095556274076321,0.021585780990571526,JOAQUIN_DIAZ_MENA,0.899,0.02841874474745245,0.030138640542998835,0.03205177404060702,RENAN_BARRERA_CONCHA,0.887,0.028099676729780775,0.029720666294757947,0.03154830754003938,0.899,0.887,0.93,0.931,0.918
36,400,500,0.005611292280425649,0.020083542771625107,0.05308987692385681,JOAQUIN_DIAZ_MENA,0.927,0.07693279374279069,0.08205608171531331,0.08740984592751352,YAMIL_JASMIN_LOPEZ_MANRIQUE,0.892,0.0,0.010576924267841705,0.018602547529947343,0.927,0.932,0.922,0.941,0.892
37,400,1000,0.0036166186392292917,0.014097548073375446,0.039125938201196,JOAQUIN_DIAZ_MENA,0.927,0.05579820502447877,0.059286472180040795,0.06282530192769513,RENAN_BARRERA_CONCHA,0.924,0.05487232797593625,0.058452584382646444,0.062112344677511144,0.927,0.924,0.934,0.937,0.935
38,400,1500,0.003122501600886758,0.011767325302825288,0.03321889930346003,JOAQUIN_DIAZ_MENA,0.913,0.046020131505222876,0.04874345486477147,0.051572983323746185,JOAQUIN_DIAZ_MENA,0.913,0.046020131505222876,0.04874345486477147,0.051572983323746185,0.913,0.914,0.93,0.952,0.932
39,400,2000,0.002754484772979575,0.010472524778598502,0.030496758650147712,JOAQUIN_DIAZ_MENA,0.931,0.03992063681331742,0.042353515241060735,0.045242128064447246,VIDA_ARAVARI_GOMEZ_HERRERA,0.919,0.014062560549435997,0.016096297588161126,0.01818611053226182,0.931,0.92,0.919,0.941,0.919
40,400,3000,0.0022612514630517173,0.008567249896894669,0.02395444298950135,JOAQUIN_DIAZ_MENA,0.919,0.032750947975886346,0.03473788805455094,0.036886938036846985,RENAN_BARRERA_CONCHA,0.913,0.03226040105213061,0.03432703565467013,0.03631285982296786,0.919,0.913,0.926,0.935,0.925
41,400,4000,0.0018168665875335332,0.007586397259823963,0.022512282432589133,JOAQUIN_DIAZ_MENA,0.897,0.02838061262315858,0.030176569658315333,0.03195989122275112,RENAN_BARRERA_CONCHA,0.884,0.028112074325522186,0.02976437631900611,0.031542313245135005,0.897,0.884,0.923,0.936,0.913
