,Tamaño_muestra_casillas,Tamaño_submuestra_votos,Error_maximo_q_025,Error_maximo_mediana,Error_maximo_q_975,Intervalo_M_grande_candidato_nom,Intervalo_M_grande_candidato_cob,Intervalo_M_grande_inter_q_025,Intervalo_M_grande_inter_mediana,Intervalo_M_grande_inter_q_975,Cobertura_m_candidato_nom,Cobertura_m_candidato,Cobertura_m_inter_q_025,Cobertura_m_inter_mediana,Cobertura_m_inter_q_975,Cob_JOAQUIN_DIAZ_MENA,Cob_RENAN_BARRERA_CONCHA,Cob_VIDA_ARAVARI_GOMEZ_HERRERA,Cob_VOTOS_NULOS_CAND_NO_REGIS,Cob_YAMIL_JASMIN_LOPEZ_MANRIQUE
0,100,500,0.002172590417548333,0.011171764829446207,0.032678634076935324,JOAQUIN_DIAZ_MENA,1.0,0.11507290154647504,0.12249452698638807,0.13000065233070784,JOAQUIN_DIAZ_MENA,1.0,0.11507290154647504,0.12249452698638807,0.13000065233070784,1.0,1.0,1.0,1.0,1.0
1,100,1000,0.0022831094348357743,0.01034912534349941,0.03244914790839768,JOAQUIN_DIAZ_MENA,0.998,0.08171260914231229,0.08657632638525911,0.09170143695326279,JOAQUIN_DIAZ_MENA,0.998,0.08171260914231229,0.08657632638525911,0.09170143695326279,0.998,0.998,1.0,1.0,1.0
2,100,2000,0.0022926306938418923,0.011879944071872872,0.034574249409414816,JOAQUIN_DIAZ_MENA,0.967,0.057436652636769954,0.060915154339804406,0.06465094050497786,RENAN_BARRERA_CONCHA,0.958,0.05689240933218564,0.06033563645732734,0.06391421246041912,0.967,0.958,0.997,1.0,1.0
3,100,5000,0.002379023198356926,0.011265626602620704,0.0330595981232572,JOAQUIN_DIAZ_MENA,0.85,0.0358487719976992,0.03783926325195469,0.04032394219857595,RENAN_BARRERA_CONCHA,0.821,0.0352249894765518,0.03735945145141534,0.03973782869877667,0.85,0.821,0.934,0.994,0.978
4,100,10000,0.0022556970625423277,0.010592772914244292,0.03321651165948817,JOAQUIN_DIAZ_MENA,0.686,0.024456305945563507,0.025994794072734473,0.02754093939314384,RENAN_BARRERA_CONCHA,0.663,0.024158350304872334,0.02561822694051974,0.027231221799004997,0.686,0.663,0.787,0.966,0.895
5,100,20000,0.0021295779666481085,0.010973246235559564,0.03168916052012438,JOAQUIN_DIAZ_MENA,0.492,0.01623550769380987,0.017152820571310456,0.018143573475823096,RENAN_BARRERA_CONCHA,0.463,0.01595765430082865,0.016927889558359804,0.017911487851468857,0.492,0.463,0.571,0.908,0.677
6,150,500,0.0017022926757616302,0.009210325779699213,0.025388150125501205,JOAQUIN_DIAZ_MENA,1.0,0.11558777663540139,0.12278199353905403,0.1299112984088875,JOAQUIN_DIAZ_MENA,1.0,0.11558777663540139,0.12278199353905403,0.1299112984088875,1.0,1.0,1.0,1.0,1.0
7,150,1000,0.0017917116870586878,0.008999019042312956,0.026552568706013687,JOAQUIN_DIAZ_MENA,1.0,0.0816761734978136,0.08682954557576184,0.0918926713927137,JOAQUIN_DIAZ_MENA,1.0,0.0816761734978136,0.08682954557576184,0.0918926713927137,1.0,1.0,1.0,1.0,1.0
8,150,2000,0.001600075633437709,0.009181245369067318,0.026071394375349288,JOAQUIN_DIAZ_MENA,0.997,0.05764712211384687,0.06117185057606128,0.06485125372628531,RENAN_BARRERA_CONCHA,0.995,0.0567788950707594,0.06039348465217642,0.06443175533577798,0.997,0.995,1.0,1.0,1.0
9,150,5000,0.0017004287741020133,0.009031909228387036,0.026153710120644682,JOAQUIN_DIAZ_MENA,0.924,0.036053820770702044,0.038234733615216815,0.04050733995127627,RENAN_BARRERA_CONCHA,0.909,0.03558404778589107,0.03778633830773109,0.04002643683018152,0.924,0.909,0.975,0.998,0.995
10,150,10000,0.0016700387172634526,0.008522988298253986,0.024462526759918647,JOAQUIN_DIAZ_MENA,0.803,0.025035729978575665,0.02650775576081857,0.02817726748512985,RENAN_BARRERA_CONCHA,0.769,0.024691761432403377,0.02618529310162329,0.02778958149908059,0.803,0.769,0.893,0.98,0.951
11,150,20000,0.0017026271285881483,0.009079549063064768,0.027883117906929256,JOAQUIN_DIAZ_MENA,0.578,0.016966950423686795,0.017975823967532778,0.019047336644492912,RENAN_BARRERA_CONCHA,0.565,0.016707909489319415,0.017767590979620218,0.01884303507734013,0.578,0.565,0.724,0.939,0.806
12,200,500,0.0016748279939312678,0.00788690021473562,0.022486861751840545,JOAQUIN_DIAZ_MENA,1.0,0.11587975103942123,0.12280677390053549,0.13084370310090937,JOAQUIN_DIAZ_MENA,1.0,0.11587975103942123,0.12280677390053549,0.13084370310090937,1.0,1.0,1.0,1.0,1.0
13,200,1000,0.001421120847750887,0.007489433473345519,0.022079636861034167,JOAQUIN_DIAZ_MENA,1.0,0.08186376370612454,0.08703095781020379,0.09208052417439136,JOAQUIN_DIAZ_MENA,1.0,0.08186376370612454,0.08703095781020379,0.09208052417439136,1.0,1.0,1.0,1.0,1.0
14,200,2000,0.001358953669749988,0.008083831470566571,0.023319188205204282,JOAQUIN_DIAZ_MENA,0.998,0.057619163691518926,0.061314347911351874,0.06498492818618422,JOAQUIN_DIAZ_MENA,0.998,0.057619163691518926,0.061314347911351874,0.06498492818618422,0.998,0.999,1.0,1.0,1.0
15,200,5000,0.0015663369866582234,0.00746804318019037,0.02307997832949238,JOAQUIN_DIAZ_MENA,0.954,0.03627620451429261,0.03844987966754937,0.04069113669241257,RENAN_BARRERA_CONCHA,0.944,0.035745714515465966,0.037993248172038085,0.04022536077170305,0.954,0.944,0.993,1.0,0.998
16,200,10000,0.001646825344402074,0.008119218975520426,0.023756237040568215,JOAQUIN_DIAZ_MENA,0.844,0.025288452741306967,0.026834198047602897,0.028412362959267533,RENAN_BARRERA_CONCHA,0.828,0.024931226291471188,0.02654195183912128,0.028117535634077744,0.844,0.828,0.929,0.997,0.975
17,200,20000,0.0016482338453787724,0.008056712154767554,0.022238323690599797,JOAQUIN_DIAZ_MENA,0.65,0.017317939217547935,0.018392874579369778,0.01961482641028563,RENAN_BARRERA_CONCHA,0.605,0.01710676202319344,0.018174066859384608,0.01920799154349649,0.65,0.605,0.813,0.963,0.858
18,250,500,0.001314454807431185,0.006736934718517357,0.019174077875157867,JOAQUIN_DIAZ_MENA,1.0,0.11589267867502197,0.12300901693352051,0.13000045129797402,JOAQUIN_DIAZ_MENA,1.0,0.11589267867502197,0.12300901693352051,0.13000045129797402,1.0,1.0,1.0,1.0,1.0
19,250,1000,0.001479377898051576,0.006918614564452252,0.0203897168269323,JOAQUIN_DIAZ_MENA,1.0,0.08169753578998075,0.08679313403467773,0.09187760163025242,JOAQUIN_DIAZ_MENA,1.0,0.08169753578998075,0.08679313403467773,0.09187760163025242,1.0,1.0,1.0,1.0,1.0
20,250,2000,0.0015334401747097706,0.006832192643514756,0.019259318667243352,JOAQUIN_DIAZ_MENA,1.0,0.05785242371628292,0.06124200689747414,0.06494664632270108,JOAQUIN_DIAZ_MENA,1.0,0.05785242371628292,0.06124200689747414,0.06494664632270108,1.0,1.0,1.0,1.0,1.0
21,250,5000,0.0013819184184544393,0.007104093929057809,0.021109042801099376,JOAQUIN_DIAZ_MENA,0.978,0.036386075570255985,0.038558478370929156,0.04098550195001749,RENAN_BARRERA_CONCHA,0.961,0.036005591376762444,0.03809218499606554,0.040433334263280635,0.978,0.961,1.0,1.0,1.0
22,250,10000,0.0012803234698742178,0.006740526229848609,0.020092775663059437,JOAQUIN_DIAZ_MENA,0.885,0.025382104250652526,0.027037312906219357,0.02858470391160472,RENAN_BARRERA_CONCHA,0.879,0.025032485761548935,0.02665442760236872,0.028211279967211143,0.885,0.879,0.963,1.0,0.991
23,250,20000,0.00132212896537086,0.006906523471187143,0.020302590511911738,JOAQUIN_DIAZ_MENA,0.717,0.017558317442174325,0.0186214775167452,0.01974783315431847,RENAN_BARRERA_CONCHA,0.69,0.017306175212745946,0.018422455110211094,0.01939134980762402,0.717,0.69,0.858,0.98,0.926
24,300,500,0.0012250555301643142,0.006515459417235192,0.01829213582510004,JOAQUIN_DIAZ_MENA,1.0,0.11613808733354294,0.12310681525584077,0.13014749956306143,JOAQUIN_DIAZ_MENA,1.0,0.11613808733354294,0.12310681525584077,0.13014749956306143,1.0,1.0,1.0,1.0,1.0
25,300,1000,0.0012676578948016659,0.006681549379793789,0.01802202317702211,JOAQUIN_DIAZ_MENA,1.0,0.0822169387309665,0.08684558716738316,0.09200448046577236,JOAQUIN_DIAZ_MENA,1.0,0.0822169387309665,0.08684558716738316,0.09200448046577236,1.0,1.0,1.0,1.0,1.0
26,300,2000,0.001203316137512861,0.006106322110236373,0.017804206609955856,JOAQUIN_DIAZ_MENA,1.0,0.05799418461533405,0.06136885239848461,0.06496143402392855,JOAQUIN_DIAZ_MENA,1.0,0.05799418461533405,0.06136885239848461,0.06496143402392855,1.0,1.0,1.0,1.0,1.0
27,300,5000,0.0012215348931281511,0.006249638346214836,0.018130913459920447,JOAQUIN_DIAZ_MENA,0.992,0.03650825680413753,0.03864129154915827,0.04097940122195083,RENAN_BARRERA_CONCHA,0.987,0.03601103105586491,0.03810203149731642,0.04041371613521545,0.992,0.987,0.999,1.0,1.0
